S: Lateral Number,EQPID,CHAMBER,최소,최대,S: Module Name,S: idx,S: Name,S: Division,S: Subdivision 1,S: Subdivision 2,S: Con Subdivision 1,S: Con Subdivision 2,S: BIM Design Info,S: BIM (Instance) ID,S: Library Path,S: Connector Name,S: Shape,S: Utility,S: Utility Group,S: Length,S: Size,Status,S: GUID,S: Connector GUID,S: Tag,S: Connector Tag,S: Connector Position X,S: Connector Position Y,S: Connector Position Z,설비poc,pump poc,1,S: Flow,S: Connection Tag,S: Destination,S: Destination Tag,S: Destination Connector Tag,S: Destination ID,S: Construction Code,S: Destination Construction Code,S: Connected Utility,S: Connected Material,T: Lateral Number,T: Module Name,T: idx,T: Name,펌프,설비,설비/펌프,T: Tag,T: GUID,T: Division,T: Subdivision 1,T: Subdivision 2,T: Con Subdivision 1,T: Con Subdivision 2,T: BIM Design Info,T: BIM (Instance) ID,T: Position,T: Connector Name,T: Utility,T: Utility Group,T: Size,T: Connector Tag,T: Origin,T: Flow,T: Connection Tag,T: Destination,T: Destination Tag,T: Destination Connector Tag,T: Construction Code,T: Destination Construction Code,T: Connected Utility,T: Connected Material,S: Connector Use,T: Connector Use,S: POC No,T: POC No,S: Design Code,T: Design Code
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-088] NRC CLAMP_CENTERING(FKM)_NW50_KF_ASSY,PlumbingComponent,CLAMP ASSEMBLY,KF TYPE,(none),(none),,3873435326,/P4-1 PJT/퍼실리티/Component/진공/Centering,50A,Round,,,0 mm,50 mm,EQP,3ec7a913-8a18-478a-98ee-526b44c28e27,4060d7ba-8602-eb7f-b204-6f1e20d9c337,ESO4306,,124150.945,88930.07,15034,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,50A (FORELINE),50A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-059] KF FLANGE_SUS_50A,PlumbingComponent,FLANGE,SUS FLANGE,(none),(none),,3449379344,/P4-1 PJT/퍼실리티/Component/진공/Flange,50A,Round,,,0 mm,50 mm,EQP,ffbf1b54-ba26-41e1-9a2c-8806dc5e61a5,db6bc675-46df-6aa2-2ce4-858e0cbccf8b,ESO4306,,124150.945,88930.07,15013.999,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,50A (FORELINE),50A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-059] KF FLANGE_SUS_50A,PlumbingComponent,FLANGE,SUS FLANGE,(none),(none),,2495253363,/P4-1 PJT/퍼실리티/Component/진공/Flange,50A,Round,,,0 mm,50 mm,EQP,16cdc191-2d77-4af8-a1ee-af19e299381a,2698dbc4-bf94-b33c-6ba2-0c608b5774b9,ESO4306,,124150.945,88930.07,14743.998,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,50A (FORELINE),50A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-088] NRC CLAMP_CENTERING(FKM)_NW50_KF_ASSY,PlumbingComponent,CLAMP ASSEMBLY,KF TYPE,(none),(none),,4033291710,/P4-1 PJT/퍼실리티/Component/진공/Centering,50A,Round,,,0 mm,50 mm,EQP,6bce6b7b-cfa9-4e89-99ba-54727f45774c,3838c4cf-f5cd-4bc3-e304-973f51cff076,ESO4306,,124150.945,88930.07,14739.999,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,50A (FORELINE),50A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-133] DUAL BELLOWS TI_SUS_NW50_150L,PlumbingComponent,BELLOWS,KF BELLOWS,(none),(none),,2706803383,/P4-1 PJT/퍼실리티/Component/진공/Bellows,01_50A,Round,,,0 mm,50 mm,EQP,4fc4cf01-4392-4594-a78f-ad1d0725fc22,6261b90c-7124-386a-f2f9-23581d2a9456,ESO4306,,124150.945,88930.07,14589.999,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_50A (FORELINE),01_50A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-088] NRC CLAMP_CENTERING(FKM)_NW50_KF_ASSY,PlumbingComponent,CLAMP ASSEMBLY,KF TYPE,(none),(none),,2988721118,/P4-1 PJT/퍼실리티/Component/진공/Centering,50A,Round,,,0 mm,50 mm,EQP,e9d00dc9-aef4-4e96-ab16-f54b71b44381,9e59369f-c7f4-ad23-026f-2473b4dccd14,ESO4306,,124150.945,88930.07,14585.998,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,50A (FORELINE),50A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-059] KF FLANGE_SUS_50A,PlumbingComponent,FLANGE,SUS FLANGE,(none),(none),,3921810138,/P4-1 PJT/퍼실리티/Component/진공/Flange,50A,Round,,,0 mm,50 mm,EQP,9a365190-e0f4-434c-ae28-93e899fc6d06,2434491d-ab8b-d2cc-71ab-bb4baa18080a,ESO4306,,124150.945,88930.07,14565.999,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,50A (FORELINE),50A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,633881531,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,4b0e0882-72c6-4b12-b013-1ca2dbcb322b,73425e51-6ec5-1a41-f5a3-feffcc53aff4,ESO4306,,123748.633,89318.875,13622.999,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,1550977971,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,a5d04436-eba2-4f8f-a115-12791691da0a,9fc1a318-2235-dffd-57cc-6bb276352cfb,ESO4306,,123748.633,89318.875,13618.998,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,3118581861,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,09f08b60-eb11-430d-a69c-5b819377a208,ed44c8c3-8245-7cc5-2ae4-e34892a53cc2,ESO4306,,123748.633,89318.875,13611.5,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,3784147856,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,15d2c8db-675f-4b93-8951-9325ecee31d8,068f9519-0f39-d9b1-ff9c-bff4c86f25c7,ESO4306,,123748.633,89318.875,13187.514,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,684006320,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,7b5a54ee-949f-4f34-abaf-c7580982d76a,a4496d97-5382-7ee2-8c38-d39a929c5604,ESO4306,,123748.648,89318.875,13183.512,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,2430820784,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,4c262e37-fdc5-4fce-96cb-21ea20185749,c6079912-c36e-ff45-03fd-d2967cb34563,ESO4306,,123748.633,89318.875,13176.014,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,2988897477,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,6345b18d-0863-45bc-9c4d-d906841014f4,75b86a90-f269-5ac1-ee29-eee057d0e522,ESO4306,,124955.008,89568.875,11790.498,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,2287815741,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,07bf0236-2fe2-4ec0-8ed6-a0b2346eb3cb,1ec6f4c6-0c11-ea8a-b247-a84b8b2dee55,ESO4306,,124955.008,89568.867,11786.498,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,2094593570,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,9960b559-88b8-4395-aa2a-6d9f5bbd10ee,a6fc7e58-b6bc-f808-d83e-deaebade6a0c,ESO4306,,124955.008,89568.875,11778.998,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,953805482,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,d7dca2f3-7605-48a6-9c7d-99ef273a23ff,5b4f9644-ab39-a6e9-8ffb-44bb65361e04,ESO4306,,124955.008,89568.875,10671.498,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,244519557,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,98765272-f3e5-408d-a957-65af85b13b7a,53c5598e-3792-5266-2ac4-166efc682838,ESO4306,,124955.008,89568.867,10667.499,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,176652785,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,c012c311-6b95-42f1-b929-a10f8aa90111,7e665ba0-121f-89e6-3e82-6821cafac8ab,ESO4306,,124955.008,89568.875,10659.999,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,896785000,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,6c879f12-36f4-4516-a8cd-6f9f1b92276c,ff183738-5e03-a493-1087-08427a79ff72,ESO4306,,124955.008,89568.875,8517.499,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,2942503126,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,6c2b470e-2248-4f1e-9419-e122b1f842c6,3a873c0b-2deb-8ad6-f88b-7e2d3a06e970,ESO4306,,124955.008,89568.875,8513.499,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,769400602,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,28945c13-b048-4370-9d50-b5dea58e8779,1a00be63-3999-8d00-9dc2-916656c980a9,ESO4306,,124955.008,89568.875,8506,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,45981602,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,1a3ad1db-de87-4e28-8549-c6a2331c6b51,54a0eb4c-a56d-6c3c-a3a7-595ad70b0ac0,ESO4306,,124955.008,89568.875,6363.5,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,829901946,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,c4450498-0832-48bf-a6b6-fd6a90dad45d,98c35a44-0352-b8df-d6a0-0d5933500eaa,ESO4306,,124955.008,89568.875,6359.5,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-079] MIDDLE FORELINE_125A_1000L,PlumbingComponent,기타,MIDDLE FORELINE,(none),(none),,501344122,/P4-1 PJT/퍼실리티/Component/진공/Middle Foreline,01_125A_FSF,Round,,,0 mm,125 mm,EQP,773ea68d-b1df-4116-b5c8-db48f5d69de1,e17bf84c-cd6b-49d1-abc7-0ed7460968ea,ESO4306,,124955.008,89568.875,5359.5,FALSE,FALSE,FALSEFALSE,Open,,,,,,P4FWFE54-01,,01_125A_FSF (FORELINE),01_125A_FSF (SUS304 AP + HEATING JACKET),,,,,,,MIDDLE FORELINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,1785968238,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,a574fe95-8407-4858-9529-4b3e3c8052a3,5402733f-ac1a-efc3-b253-52c65e35461b,ESO4306,,124955.008,89568.875,5355.501,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,3209641508,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,08b071a9-0cff-4f83-b44a-bb3847d18d0e,4d7d689c-0da5-3bd6-929c-d7e5071f7aa0,ESO4306,,124955.008,89568.875,5348.001,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,3684017684,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,22c6eaf8-a453-4cf1-bd9f-5d81cc47881d,b4b60f9b-3edc-b6fd-ac1a-fe3b936c0e17,ESO4306,,124955.008,89568.875,3640.501,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A_DC clamp (FORELINE),01_125A_DC clamp (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-037] DC CLAMP_CENTERING(FKM)_125A_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,3935983816,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,737c1cc9-bfe6-44dd-8057-26250b6a07dc,89f98d25-221e-5b85-993f-6653e92930de,ESO4306,,124955.008,89568.875,3636.501,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_125A (FORELINE),01_125A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,2787491169,/P4-1 PJT/퍼실리티/Component/진공/Flange,02_125A_pipe,Round,,,0 mm,125 mm,EQP,7b60f60c-7545-4b0d-80b7-a87296f0d660,fca292cc-dbcc-8f15-cdec-62c18fb742ae,ESO4306,,124955.008,89568.875,3629.002,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,02_125A_pipe (FORELINE),02_125A_pipe (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-074] MF FLANGE_NW125,PlumbingComponent,FLANGE,MF FLANGE,(none),(none),,1931552343,/P4-1 PJT/퍼실리티/Component/진공/Flange,01_125A_DC clamp,Round,,,0 mm,125 mm,EQP,3ba9632c-1688-45e8-b71a-5efaa7a2c693,c4ece15f-6f8e-305f-a671-da6e214b72e0,ESO4306,,124955.008,89569.008,2508,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-032] DC CLAMP(4EA)_CENTERING(FKM)_NW125_MF_ASSY,PlumbingComponent,CLAMP,DC CLAMP,(none),(none),,251939551,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,9ee706e9-05e3-4c9c-a5d6-9439a1e48aaa,3cacd941-74c5-9171-c786-58239277bc2e,ESO4306,,124955.008,89569.008,2504,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-008] BELLOWS SUPPORT_NW125_200L,PlumbingComponent,BELLOWS,SUPPORT BELLOWS,(none),(none),,2871713720,/P4-1 PJT/퍼실리티/Component/진공/Bellows,01_125A,Round,,,0 mm,125 mm,EQP,b54a9ecf-0760-41ca-8f0d-19d0646ef8bd,e95ed998-4df2-f86c-10cb-d12015d6b810,ESO4306,,124955.008,89569.008,2304,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM4,ESO4306,PM4,15038,2300,PM4,,[VAC-027] CENTERING(FKM)_NW125,PlumbingComponent,FLANGE,CENTERING,(none),(none),,1061467879,/P4-1 PJT/퍼실리티/Component/진공/Centering,01_125A,Round,,,0 mm,125 mm,EQP,5dd0f5c9-8194-43f2-9b7e-e336fbf6d0dc,a023cc9f-cc0e-a5d5-1075-2e42e2287f1d,ESO4306,,124955.008,89569.008,2300,FALSE,TRUE,FALSETRUE,Open,,,,,,,,,,,,,PUMP_DRY_EDW_IXM1200_3RACK-A2_ETCH-HOTN2_R01,PUMP,,PUMP,ESO4306,db9a8149-45ff-45bb-a5cc-746b787484fb,Equipment,PCS,PUMP,(none),(none),,3932537865, 124955.008 mm;  90569.008 mm;  300 mm,ISO125_CACUUM_INLET,FORELINE,/5D-FORELINE,125 mm,,S5D,Open,,,,,P4FWFE54-01,,ISO125_CACUUM_INLET (FORELINE),ISO125_CACUUM_INLET (SUS304 AP + HEATING JACKET),,,,,,
ESO4306PM5,ESO4306,PM5,15038,2300,PM5,,FESO_MICHELAN-O3-E6_[M-O3_CELL-OPEN_FV6C]_CR01,Equipment,MAIN TOOL,ETCH,(none),(none),,2198477851,/P4-1 PJT/생산설비/MAIN TOOL/ETCH/SEMES/MICHELAN-O3/COMBINATION,50A_Roughing_Pumping_Line,Round,FORELINE,/5D-FORELINE,0 mm,50 mm,EQP,723d50be-1637-4c18-8334-e73378af6cbd,be08eaa6-8f5e-68b8-c75b-a0850765429b,ESO4306,,124678.156,89766.688,15038,TRUE,FALSE,TRUEFALSE,Open,,,,,,P4FWFE54-01,,50A_Roughing_Pumping_Line (FORELINE),50A_Roughing_Pumping_Line (SUS304 AP + HEATING JACKET),,,,,,설비,설비,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM5,ESO4306,PM5,15038,2300,PM5,,[VAC-088] NRC CLAMP_CENTERING(FKM)_NW50_KF_ASSY,PlumbingComponent,CLAMP ASSEMBLY,KF TYPE,(none),(none),,2011635653,/P4-1 PJT/퍼실리티/Component/진공/Centering,50A,Round,,,0 mm,50 mm,EQP,f3c05bac-0f27-447f-9de2-8b5e2cb52116,0b69a149-caba-47c4-adcc-94670c377e55,ESO4306,,124678.156,89766.688,15034,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,50A (FORELINE),50A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM5,ESO4306,PM5,15038,2300,PM5,,[VAC-059] KF FLANGE_SUS_50A,PlumbingComponent,FLANGE,SUS FLANGE,(none),(none),,3416633479,/P4-1 PJT/퍼실리티/Component/진공/Flange,50A,Round,,,0 mm,50 mm,EQP,1094fb97-ed31-4bf8-995c-36fdb7f930e8,2d619264-420c-91b6-e49e-f8a324982caf,ESO4306,,124678.156,89766.688,15013.999,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,50A (FORELINE),50A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM5,ESO4306,PM5,15038,2300,PM5,,[VAC-059] KF FLANGE_SUS_50A,PlumbingComponent,FLANGE,SUS FLANGE,(none),(none),,3514129851,/P4-1 PJT/퍼실리티/Component/진공/Flange,50A,Round,,,0 mm,50 mm,EQP,b0331e36-d846-43a5-a94e-b926bd774f28,18487e73-50be-609a-fe2e-6b62ca0ab997,ESO4306,,124678.156,89766.688,14743.998,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,50A (FORELINE),50A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM5,ESO4306,PM5,15038,2300,PM5,,[VAC-088] NRC CLAMP_CENTERING(FKM)_NW50_KF_ASSY,PlumbingComponent,CLAMP ASSEMBLY,KF TYPE,(none),(none),,2191455201,/P4-1 PJT/퍼실리티/Component/진공/Centering,50A,Round,,,0 mm,50 mm,EQP,8ba6b69c-ae38-4569-b277-a702f1d25814,24660bb0-a73c-2d3b-23f3-916f855e4e3c,ESO4306,,124678.156,89766.688,14739.999,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,50A (FORELINE),50A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESO4306PM5,ESO4306,PM5,15038,2300,PM5,,[VAC-133] DUAL BELLOWS TI_SUS_NW50_150L,PlumbingComponent,BELLOWS,KF BELLOWS,(none),(none),,416248619,/P4-1 PJT/퍼실리티/Component/진공/Bellows,01_50A,Round,,,0 mm,50 mm,EQP,57023054-a1cd-43ec-82ab-eeba4bf22793,6d69432a-7721-d3ec-63d0-d295c3a07bbe,ESO4306,,124678.156,89766.688,14589.999,FALSE,FALSE,FALSEFALSE,Open,,,,,,,,01_50A (FORELINE),01_50A (SUS304 AP + HEATING JACKET),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
